id,deeplink_href,thumbnail_img_src,title,has_motiv,has_glitzer,geschlecht,shop,colors_palette_id,is_primary,R,G,B,H,S,V,HEX,name_de,name_en,parent_name_de_2, R_palette, G_palette, B_palette, H_palette, S_palette, V_palette, weight_parent_color
3036,https://www.otto.de/p/trolls-traegertop-mit-rueschen-an-den-aermeln-602899417/#variationId=602900758,https://i.otto.de/i/otto/20089448?$001PICT36$,Trolls Tr??gertop mit R??schen an den Ärmeln,1,0,f,otto,133,1,217,201,209,330,7,85,#d8bfd8,Distel,thistle,lila,216,191,216,300,12,85,0.25
3036,https://www.otto.de/p/trolls-traegertop-mit-rueschen-an-den-aermeln-602899417/#variationId=602900758,https://i.otto.de/i/otto/20089448?$001PICT36$,Trolls Tr??gertop mit R??schen an den Ärmeln,1,0,f,otto,1,1,238,241,246,218,3,96,#f0f8ff,eisfarben,aliceblue,weiss,240,248,255,208,6,100,0.25
3037,https://www.otto.de/p/nop-t-shirt-kingston-689425727/#variationId=689425728,https://i.otto.de/i/otto/25627690?$001PICT36$,NOP T-shirt ??Kingston??,1,0,m,otto,69,0,208,210,215,223,3,84,#d3d3d3,Hellgrau,lightgray,grau,211,211,211,0,0,83,0.5
3037,https://www.otto.de/p/nop-t-shirt-kingston-689425727/#variationId=689425728,https://i.otto.de/i/otto/25627690?$001PICT36$,NOP T-shirt ??Kingston??,1,0,m,otto,35,1,68,82,103,216,34,40,#483d8b,dunkles Schieferblau,darkslateblue,lila,72,61,139,248,56,55,0.5
3038,https://www.otto.de/p/steiff-tunika-ohne-arm-681230695/#variationId=681230698,https://i.otto.de/i/otto/24772960?$001PICT36$,Steiff Tunika ohne Arm,1,0,f,otto,131,0,170,150,119,36,30,67,#d2b48c,hautfarben,tan,braun,210,180,140,34,33,82,0.25
3038,https://www.otto.de/p/steiff-tunika-ohne-arm-681230695/#variationId=681230698,https://i.otto.de/i/otto/24772960?$001PICT36$,Steiff Tunika ohne Arm,1,0,f,otto,8,0,41,27,26,4,37,16,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
3038,https://www.otto.de/p/steiff-tunika-ohne-arm-681230695/#variationId=681230698,https://i.otto.de/i/otto/24772960?$001PICT36$,Steiff Tunika ohne Arm,1,0,f,otto,57,1,181,81,104,346,55,71,#cd5c5c,Indischrot,indianred,rot,205,92,92,0,55,80,0.25
3038,https://www.otto.de/p/steiff-tunika-ohne-arm-681230695/#variationId=681230698,https://i.otto.de/i/otto/24772960?$001PICT36$,Steiff Tunika ohne Arm,1,0,f,otto,62,1,242,227,228,356,6,95,#fff0f5,Lavendelrosa,lavenderblush,rosa,255,240,245,340,6,100,0.25
3039,https://www.otto.de/p/marc-o-polo-junior-t-shirt-686011430/#variationId=686011434,https://i.otto.de/i/otto/25245675?$001PICT36$,Marc O'Polo Junior T-Shirt,1,0,m,otto,138,0,251,251,246,60,2,98,#ffffff,weiss,white,weiss,255,255,255,0,0,100,0.5
3039,https://www.otto.de/p/marc-o-polo-junior-t-shirt-686011430/#variationId=686011434,https://i.otto.de/i/otto/25245675?$001PICT36$,Marc O'Polo Junior T-Shirt,1,0,m,otto,27,1,210,203,121,55,42,82,#bdb76b,Dunkelkhaki,darkkhaki,gruen,189,183,107,56,43,74,0.5
3040,https://www.otto.de/p/name-it-pailletten-applikation-oberteil-mit-kurzen-aermeln-678226225/#variationId=678226229,https://i.otto.de/i/otto/26687631?$001PICT36$,name it Pailletten-Applikation Oberteil mit kurzen Ärmeln,0,1,f,otto,116,0,152,132,164,278,20,64,#bc8f8f,rosiges Braun,rosybrown,rosa,188,143,143,0,24,74,0.5
3040,https://www.otto.de/p/name-it-pailletten-applikation-oberteil-mit-kurzen-aermeln-678226225/#variationId=678226229,https://i.otto.de/i/otto/26687631?$001PICT36$,name it Pailletten-Applikation Oberteil mit kurzen Ärmeln,0,1,f,otto,8,1,35,36,51,236,31,20,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
3041,https://www.otto.de/p/name-it-glitzerprint-t-shirt-739860665/#variationId=739860669,https://i.otto.de/i/otto/28636636?$001PICT36$,name it Glitzerprint T-Shirt,0,0,f,otto,8,0,51,49,50,330,4,20,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
3041,https://www.otto.de/p/name-it-glitzerprint-t-shirt-739860665/#variationId=739860669,https://i.otto.de/i/otto/28636636?$001PICT36$,name it Glitzerprint T-Shirt,0,0,f,otto,48,1,234,234,244,240,4,96,#f8f8ff,Geisterweiss,ghostwhite,weiss,248,248,255,240,3,100,0.5
3042,https://www.otto.de/p/tom-tailor-sweater-gestreiftes-sweatshirt-mit-artwork-703295992/#variationId=703295995,https://i.otto.de/i/otto/26851150?$001PICT36$,TOM TAILOR Sweater ??Gestreiftes Sweatshirt mit Artwork??,1,1,f,otto,123,0,153,82,62,13,59,60,#a0522d,Siennaerde,sienna,braun,160,82,45,19,72,63,0.25
3042,https://www.otto.de/p/tom-tailor-sweater-gestreiftes-sweatshirt-mit-artwork-703295992/#variationId=703295995,https://i.otto.de/i/otto/26851150?$001PICT36$,TOM TAILOR Sweater ??Gestreiftes Sweatshirt mit Artwork??,1,1,f,otto,60,0,226,227,114,61,50,89,#f0e68c,staubfarben,khaki,gelb,240,230,140,54,42,94,0.25
3042,https://www.otto.de/p/tom-tailor-sweater-gestreiftes-sweatshirt-mit-artwork-703295992/#variationId=703295995,https://i.otto.de/i/otto/26851150?$001PICT36$,TOM TAILOR Sweater ??Gestreiftes Sweatshirt mit Artwork??,1,1,f,otto,111,1,242,189,179,10,26,95,#ffc0cb,Rosa,pink,rosa,255,192,203,350,25,100,0.25
3042,https://www.otto.de/p/tom-tailor-sweater-gestreiftes-sweatshirt-mit-artwork-703295992/#variationId=703295995,https://i.otto.de/i/otto/26851150?$001PICT36$,TOM TAILOR Sweater ??Gestreiftes Sweatshirt mit Artwork??,1,1,f,otto,57,1,196,96,95,1,52,77,#cd5c5c,Indischrot,indianred,rot,205,92,92,0,55,80,0.25
3043,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-in-melange-optik-mit-foto-print-693817313/#variationId=694506330,https://i.otto.de/i/otto/26808336?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt in Melange-Optik mit Foto-Print??,1,0,m,otto,80,0,237,229,220,32,7,93,#faf0e6,Leinen,linen,beige,250,240,230,30,8,98,0.25
3043,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-in-melange-optik-mit-foto-print-693817313/#variationId=694506330,https://i.otto.de/i/otto/26808336?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt in Melange-Optik mit Foto-Print??,1,0,m,otto,41,0,101,86,81,15,20,40,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.25
3043,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-in-melange-optik-mit-foto-print-693817313/#variationId=694506330,https://i.otto.de/i/otto/26808336?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt in Melange-Optik mit Foto-Print??,1,0,m,otto,57,1,209,73,76,359,65,82,#cd5c5c,Indischrot,indianred,rot,205,92,92,0,55,80,0.5
3044,https://www.otto.de/p/next-kurzarmhemd-mit-ananas-paillettenmotiv-687583020/#variationId=687583025,https://i.otto.de/i/otto/25396956?$001PICT36$,Next Kurzarmhemd mit Ananas-Paillettenmotiv,1,0,f,otto,45,0,70,140,65,116,54,55,#228b22,Waldgruen,forestgreen,gruen,34,139,34,120,76,55,0.5
3044,https://www.otto.de/p/next-kurzarmhemd-mit-ananas-paillettenmotiv-687583020/#variationId=687583025,https://i.otto.de/i/otto/25396956?$001PICT36$,Next Kurzarmhemd mit Ananas-Paillettenmotiv,1,0,f,otto,60,1,225,225,134,60,40,88,#f0e68c,staubfarben,khaki,gelb,240,230,140,54,42,94,0.5
3045,https://www.otto.de/p/steiff-langarmshirt-743644050/#variationId=743644051,https://i.otto.de/i/otto/28838068?$001PICT36$,Steiff Langarmshirt,1,0,m,otto,127,0,100,124,148,210,32,58,#708090,Schiefergrau,slategrey,grau,112,128,144,210,22,56,0.25
3045,https://www.otto.de/p/steiff-langarmshirt-743644050/#variationId=743644051,https://i.otto.de/i/otto/28838068?$001PICT36$,Steiff Langarmshirt,1,0,m,otto,123,0,129,104,76,32,41,51,#a0522d,Siennaerde,sienna,braun,160,82,45,19,72,63,0.25
3045,https://www.otto.de/p/steiff-langarmshirt-743644050/#variationId=743644051,https://i.otto.de/i/otto/28838068?$001PICT36$,Steiff Langarmshirt,1,0,m,otto,82,1,88,28,41,347,68,35,#800000,Kastanie,maroon,rot,128,0,0,0,100,50,0.5
3046,https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-foto-print-669859590/#variationId=669859591,https://i.otto.de/i/otto/26783780?$001PICT36$,TOM TAILOR Langarmshirt ??Langarmshirt mit Foto-Print??,1,0,m,otto,13,0,218,176,119,35,45,85,#deb887,Gelbbraun,burlywood,braun,222,184,135,34,39,87,0.25
3046,https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-foto-print-669859590/#variationId=669859591,https://i.otto.de/i/otto/26783780?$001PICT36$,TOM TAILOR Langarmshirt ??Langarmshirt mit Foto-Print??,1,0,m,otto,26,0,164,174,180,203,9,71,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,0.25
3046,https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-foto-print-669859590/#variationId=669859591,https://i.otto.de/i/otto/26783780?$001PICT36$,TOM TAILOR Langarmshirt ??Langarmshirt mit Foto-Print??,1,0,m,otto,41,1,78,66,39,42,50,31,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.5
3047,https://www.otto.de/p/noppies-sweater-kihei-656636563/#variationId=656636565,https://i.otto.de/i/otto/22159869?$001PICT36$,NOPPIES Sweater ??Kihei??,1,0,f,otto,26,0,152,164,172,204,12,67,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,0.5
3047,https://www.otto.de/p/noppies-sweater-kihei-656636563/#variationId=656636565,https://i.otto.de/i/otto/22159869?$001PICT36$,NOPPIES Sweater ??Kihei??,1,0,f,otto,76,1,199,212,225,210,12,88,#b0c4de,helles Stahlblau,lightsteelblue,blau,176,196,222,214,21,87,0.5
3048,https://www.otto.de/p/name-it-print-oberteil-mit-kurzen-aermeln-668050280/#variationId=668050281,https://i.otto.de/i/otto/23691533?$001PICT36$,name it Print Oberteil mit kurzen Ärmeln,0,0,m,otto,47,0,230,228,224,40,3,90,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.25
3048,https://www.otto.de/p/name-it-print-oberteil-mit-kurzen-aermeln-668050280/#variationId=668050281,https://i.otto.de/i/otto/23691533?$001PICT36$,name it Print Oberteil mit kurzen Ärmeln,0,0,m,otto,8,0,52,42,28,35,46,20,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
3048,https://www.otto.de/p/name-it-print-oberteil-mit-kurzen-aermeln-668050280/#variationId=668050281,https://i.otto.de/i/otto/23691533?$001PICT36$,name it Print Oberteil mit kurzen Ärmeln,0,0,m,otto,41,1,87,79,56,45,36,34,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.5
3049,https://www.otto.de/p/name-it-wendepailletten-oberteil-mit-langen-aermeln-667903527/#variationId=667903530,https://i.otto.de/i/otto/23687066?$001PICT36$,name it Wendepailletten Oberteil mit langen Ärmeln,1,1,f,otto,110,0,173,124,67,32,61,68,#cd853f,Peru,Peru,braun,205,133,63,30,69,80,0.5
3049,https://www.otto.de/p/name-it-wendepailletten-oberteil-mit-langen-aermeln-667903527/#variationId=667903530,https://i.otto.de/i/otto/23687066?$001PICT36$,name it Wendepailletten Oberteil mit langen Ärmeln,1,1,f,otto,20,1,202,53,98,342,74,79,#dc143c,Karmesinrot,crimson,rot,220,20,60,348,91,86,0.5
3050,https://www.otto.de/p/kidsworld-t-shirt-klein-aber-superstark-druck-612024241/#variationId=595284807,https://i.otto.de/i/otto/20134376?$001PICT36$,"KIDSWORLD T-Shirt ??KLEIN, aber superstark!?? Druck",1,0,m,otto,35,0,60,68,116,231,48,45,#483d8b,dunkles Schieferblau,darkslateblue,lila,72,61,139,248,56,55,0.25
3050,https://www.otto.de/p/kidsworld-t-shirt-klein-aber-superstark-druck-612024241/#variationId=595284807,https://i.otto.de/i/otto/20134376?$001PICT36$,"KIDSWORLD T-Shirt ??KLEIN, aber superstark!?? Druck",1,0,m,otto,110,0,180,116,68,26,62,71,#cd853f,Peru,Peru,braun,205,133,63,30,69,80,0.25
3050,https://www.otto.de/p/kidsworld-t-shirt-klein-aber-superstark-druck-612024241/#variationId=595284807,https://i.otto.de/i/otto/20134376?$001PICT36$,"KIDSWORLD T-Shirt ??KLEIN, aber superstark!?? Druck",1,0,m,otto,12,1,171,11,51,345,94,67,#a52a2a,Braun,brown,rot,165,42,42,0,75,65,0.5
3051,https://www.otto.de/p/kidsworld-t-shirt-giraffe-druck-612024259/#variationId=595285478,https://i.otto.de/i/otto/20296929?$001PICT36$,KIDSWORLD T-Shirt ??Giraffe?? Druck,1,0,m,otto,50,0,223,182,68,44,70,87,#daa520,Goldrute,goldenrod,gelb,218,165,32,43,85,85,0.25
3051,https://www.otto.de/p/kidsworld-t-shirt-giraffe-druck-612024259/#variationId=595285478,https://i.otto.de/i/otto/20296929?$001PICT36$,KIDSWORLD T-Shirt ??Giraffe?? Druck,1,0,m,otto,123,0,116,80,70,13,40,45,#a0522d,Siennaerde,sienna,braun,160,82,45,19,72,63,0.25
3051,https://www.otto.de/p/kidsworld-t-shirt-giraffe-druck-612024259/#variationId=595285478,https://i.otto.de/i/otto/20296929?$001PICT36$,KIDSWORLD T-Shirt ??Giraffe?? Druck,1,0,m,otto,43,1,199,10,37,351,95,78,#b22222,Backstein,firebrick,rot,178,34,34,0,81,70,0.5
3052,https://www.otto.de/p/nop-t-shirt-orono-689164106/#variationId=689164107,https://i.otto.de/i/otto/25621918?$001PICT36$,NOP T-shirt ??Orono??,0,0,f,otto,56,0,234,106,170,330,55,92,#ff69b4,leuchtendes Rosa,hotpink,pink,255,105,180,330,59,100,0.5
3052,https://www.otto.de/p/nop-t-shirt-orono-689164106/#variationId=689164107,https://i.otto.de/i/otto/25621918?$001PICT36$,NOP T-shirt ??Orono??,0,0,f,otto,18,1,129,170,213,211,39,84,#6495ed,Kornblumenblau,cornflowerblue,blau,100,149,237,219,58,93,0.5
3053,https://www.otto.de/p/name-it-pokemon-oberteil-mit-kurzen-aermeln-668096803/#variationId=668096804,https://i.otto.de/i/otto/23684059?$001PICT36$,name it Pok??mon- Oberteil mit kurzen Ärmeln,1,0,m,otto,51,1,128,126,127,330,2,50,808080,Grau,gray ,grau,128,128,128,0,0,50,0.5
3053,https://www.otto.de/p/name-it-pokemon-oberteil-mit-kurzen-aermeln-668096803/#variationId=668096804,https://i.otto.de/i/otto/23684059?$001PICT36$,name it Pok??mon- Oberteil mit kurzen Ärmeln,1,0,m,otto,8,1,39,35,37,330,10,15,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
3054,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-wuesten-print-693487789/#variationId=693487790,https://i.otto.de/i/otto/26796844?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit W??sten-Print??,1,0,m,otto,122,0,243,237,233,24,4,95,#fff5ee,Muschel,seashell,beige,255,245,238,25,7,100,0.25
3054,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-wuesten-print-693487789/#variationId=693487790,https://i.otto.de/i/otto/26796844?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit W??sten-Print??,1,0,m,otto,51,0,129,121,116,23,10,51,808080,Grau,gray ,grau,128,128,128,0,0,50,0.25
3054,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-wuesten-print-693487789/#variationId=693487790,https://i.otto.de/i/otto/26796844?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit W??sten-Print??,1,0,m,otto,109,1,248,190,156,22,37,97,#ffdab9,Pfirsich,peachpuff,beige,255,218,185,28,27,100,0.5
3055,https://www.otto.de/p/name-it-pailletten-oberteil-mit-langen-aermeln-653087452/#variationId=653087455,https://i.otto.de/i/otto/21919449?$001PICT36$,name it Pailletten Oberteil mit langen Ärmeln,0,1,f,otto,24,0,161,132,86,37,47,63,#b8860b,dunkle Goldrutenfarbe,darkgoldenrod,gelb,184,134,11,43,94,72,0.5
3055,https://www.otto.de/p/name-it-pailletten-oberteil-mit-langen-aermeln-653087452/#variationId=653087455,https://i.otto.de/i/otto/21919449?$001PICT36$,name it Pailletten Oberteil mit langen Ärmeln,0,1,f,otto,8,1,28,25,27,320,11,11,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
3056,https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-einhorn-print-693817275/#variationId=695140291,https://i.otto.de/i/otto/26806400?$001PICT36$,TOM TAILOR Langarmshirt ??Langarmshirt mit Einhorn-Print??,1,0,f,otto,26,0,155,149,149,0,4,61,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,0.25
3056,https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-einhorn-print-693817275/#variationId=695140291,https://i.otto.de/i/otto/26806400?$001PICT36$,TOM TAILOR Langarmshirt ??Langarmshirt mit Einhorn-Print??,1,0,f,otto,47,0,228,223,221,17,3,89,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.25
3056,https://www.otto.de/p/tom-tailor-langarmshirt-langarmshirt-mit-einhorn-print-693817275/#variationId=695140291,https://i.otto.de/i/otto/26806400?$001PICT36$,TOM TAILOR Langarmshirt ??Langarmshirt mit Einhorn-Print??,1,0,f,otto,128,1,242,233,232,6,4,95,#fffafa,Schneeweiss,snow,weiss,255,250,250,0,2,100,0.5
3057,https://www.otto.de/p/lief-top-oh-la-la-691595480/#variationId=691595486,https://i.otto.de/i/otto/25842779?$001PICT36$,"""lief! Top """"Oh la la""""""",0,0,f,otto,71,0,228,157,184,337,31,89,#ffb6c1,Hellrosa,lightpink,rosa,255,182,193,351,29,100,0.25
3057,https://www.otto.de/p/lief-top-oh-la-la-691595480/#variationId=691595486,https://i.otto.de/i/otto/25842779?$001PICT36$,"""lief! Top """"Oh la la""""""",0,0,f,otto,113,0,181,213,204,163,15,84,#b0e0e6,Taubenblau,powderblue,tuerkis,176,224,230,187,23,90,0.25
3057,https://www.otto.de/p/lief-top-oh-la-la-691595480/#variationId=691595486,https://i.otto.de/i/otto/25842779?$001PICT36$,"""lief! Top """"Oh la la""""""",0,0,f,otto,48,1,234,234,244,240,4,96,#f8f8ff,Geisterweiss,ghostwhite,weiss,248,248,255,240,3,100,0.5
3058,https://www.otto.de/p/noppies-langarmshirt-eastwood-587263631/#variationId=587263632,https://i.otto.de/i/otto/20820665?$001PICT36$,NOPPIES Langarmshirt ??Eastwood??,0,0,m,otto,117,1,85,113,154,216,45,60,#4169e1,Koenigsblau,royalblue,blau,65,105,225,225,71,88,0.5
3058,https://www.otto.de/p/noppies-langarmshirt-eastwood-587263631/#variationId=587263632,https://i.otto.de/i/otto/20820665?$001PICT36$,NOPPIES Langarmshirt ??Eastwood??,0,0,m,otto,47,1,215,224,232,208,7,91,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.5
3059,https://www.otto.de/p/tom-tailor-langarmshirt-gestreiftes-shirt-mit-foto-print-669873502/#variationId=669873503,https://i.otto.de/i/otto/26800475?$001PICT36$,TOM TAILOR Langarmshirt ??gestreiftes Shirt mit Foto-Print??,1,0,m,otto,1,0,229,237,238,187,4,93,#f0f8ff,eisfarben,aliceblue,weiss,240,248,255,208,6,100,0.25
3059,https://www.otto.de/p/tom-tailor-langarmshirt-gestreiftes-shirt-mit-foto-print-669873502/#variationId=669873503,https://i.otto.de/i/otto/26800475?$001PICT36$,TOM TAILOR Langarmshirt ??gestreiftes Shirt mit Foto-Print??,1,0,m,otto,41,0,72,73,85,235,15,33,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.25
3059,https://www.otto.de/p/tom-tailor-langarmshirt-gestreiftes-shirt-mit-foto-print-669873502/#variationId=669873503,https://i.otto.de/i/otto/26800475?$001PICT36$,TOM TAILOR Langarmshirt ??gestreiftes Shirt mit Foto-Print??,1,0,m,otto,18,1,123,164,200,208,39,78,#6495ed,Kornblumenblau,cornflowerblue,blau,100,149,237,219,58,93,0.5
3060,https://www.otto.de/p/name-it-print-t-shirt-706162818/#variationId=706162821,https://i.otto.de/i/otto/26828449?$001PICT36$,name it Print T-Shirt,1,0,m,otto,75,0,119,136,142,196,16,56,#778899,helles Schiefergrau,lightslategrey,grau,119,136,153,210,22,60,0.25
3060,https://www.otto.de/p/name-it-print-t-shirt-706162818/#variationId=706162821,https://i.otto.de/i/otto/26828449?$001PICT36$,name it Print T-Shirt,1,0,m,otto,8,0,57,54,49,38,14,22,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
3060,https://www.otto.de/p/name-it-print-t-shirt-706162818/#variationId=706162821,https://i.otto.de/i/otto/26828449?$001PICT36$,name it Print T-Shirt,1,0,m,otto,139,1,233,232,233,300,0,91,#f5f5f5,rauchfarben,whitesmoke,grau,245,245,245,0,0,96,0.5
3061,https://www.otto.de/p/next-t-shirt-mit-raumschiff-motiv-719706696/#variationId=719706733,https://i.otto.de/i/otto/27528324?$001PICT36$,Next T-Shirt mit Raumschiff-Motiv,1,0,m,otto,124,0,194,199,208,219,7,82,#c0c0c0,Silber,silver,grau,192,192,192,0,0,75,0.25
3061,https://www.otto.de/p/next-t-shirt-mit-raumschiff-motiv-719706696/#variationId=719706733,https://i.otto.de/i/otto/27528324?$001PICT36$,Next T-Shirt mit Raumschiff-Motiv,1,0,m,otto,75,0,134,144,156,213,14,61,#778899,helles Schiefergrau,lightslategrey,grau,119,136,153,210,22,60,0.25
3061,https://www.otto.de/p/next-t-shirt-mit-raumschiff-motiv-719706696/#variationId=719706733,https://i.otto.de/i/otto/27528324?$001PICT36$,Next T-Shirt mit Raumschiff-Motiv,1,0,m,otto,8,1,22,21,24,260,13,9,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
3062,https://www.otto.de/p/guess-kids-t-shirt-698449642/#variationId=698449643,https://i.otto.de/i/otto/26409035?$001PICT36$,Guess Kids T-Shirt,1,0,m,otto,18,0,108,131,201,225,46,79,#6495ed,Kornblumenblau,cornflowerblue,blau,100,149,237,219,58,93,0.25
3062,https://www.otto.de/p/guess-kids-t-shirt-698449642/#variationId=698449643,https://i.otto.de/i/otto/26409035?$001PICT36$,Guess Kids T-Shirt,1,0,m,otto,49,0,229,205,80,50,65,90,#ffd700,Gold,gold,gelb,255,215,0,51,100,100,0.25
3062,https://www.otto.de/p/guess-kids-t-shirt-698449642/#variationId=698449643,https://i.otto.de/i/otto/26409035?$001PICT36$,Guess Kids T-Shirt,1,0,m,otto,43,1,188,35,46,356,81,74,#b22222,Backstein,firebrick,rot,178,34,34,0,81,70,0.5
3063,https://www.otto.de/p/arizona-langarmshirt-eishockey-fotodruck-660399305/#variationId=634349966,https://i.otto.de/i/otto/24026422?$001PICT36$,Arizona Langarmshirt ??Eishockey?? Fotodruck,1,0,m,otto,20,0,217,63,81,353,71,85,#dc143c,Karmesinrot,crimson,rot,220,20,60,348,91,86,0.25
3063,https://www.otto.de/p/arizona-langarmshirt-eishockey-fotodruck-660399305/#variationId=634349966,https://i.otto.de/i/otto/24026422?$001PICT36$,Arizona Langarmshirt ??Eishockey?? Fotodruck,1,0,m,otto,61,0,229,224,247,253,9,97,#e6e6fa,Lavendel,lavender,lila,230,230,250,240,8,98,0.25
3063,https://www.otto.de/p/arizona-langarmshirt-eishockey-fotodruck-660399305/#variationId=634349966,https://i.otto.de/i/otto/24026422?$001PICT36$,Arizona Langarmshirt ??Eishockey?? Fotodruck,1,0,m,otto,12,1,165,46,70,348,72,65,#a52a2a,Braun,brown,rot,165,42,42,0,75,65,0.5
3064,https://www.otto.de/p/logoshirt-t-shirt-mit-retro-aufdruck-speedy-gonzales-looney-tunes-679587417/#variationId=679587418,https://i.otto.de/i/otto/24659203?$001PICT36$,LOGOSHIRT T-Shirt mit Retro-Aufdruck ??Speedy Gonzales - Looney Tunes??,1,0,f,otto,49,0,215,190,37,52,83,84,#ffd700,Gold,gold,gelb,255,215,0,51,100,100,0.25
3064,https://www.otto.de/p/logoshirt-t-shirt-mit-retro-aufdruck-speedy-gonzales-looney-tunes-679587417/#variationId=679587418,https://i.otto.de/i/otto/24659203?$001PICT36$,LOGOSHIRT T-Shirt mit Retro-Aufdruck ??Speedy Gonzales - Looney Tunes??,1,0,f,otto,59,0,243,247,233,77,6,97,#fffff0,Elfenbein,ivory,weiss,255,255,240,60,6,100,0.25
3064,https://www.otto.de/p/logoshirt-t-shirt-mit-retro-aufdruck-speedy-gonzales-looney-tunes-679587417/#variationId=679587418,https://i.otto.de/i/otto/24659203?$001PICT36$,LOGOSHIRT T-Shirt mit Retro-Aufdruck ??Speedy Gonzales - Looney Tunes??,1,0,f,otto,25,1,5,110,50,146,95,43,#006400,Dunkelgruen,darkgreen,gruen,0,100,0,120,100,39,0.5
